family_id,left_index,left_split,left_asset,right_index,right_split,right_asset,frames,active_both,mean_joint_distance_cm,max_joint_distance_cm
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,22,train,M_Neutral_AO_Stand_X+135_Y-90,11,True,53.219227,75.818924
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,23,train,M_Neutral_AO_Stand_X+135_Y0,11,True,53.544163,76.021645
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,24,train,M_Neutral_AO_Stand_X-135_Y+90,11,True,44.41106,59.351303
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,25,train,M_Neutral_AO_Stand_X-135_Y-90,11,True,44.569874,58.086658
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,26,train,M_Neutral_AO_Stand_X-135_Y0,11,True,44.608749,58.657379
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,683,train,M_Neutral_Run_Pose_F_hold,11,True,58.436386,90.13414
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,48.426189,71.4879
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,685,train,M_Neutral_Sprint_Pose_Lean_L_hold,11,True,46.765274,61.946583
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,686,train,M_Neutral_Sprint_Pose_Lean_L_into,11,True,48.350864,72.360596
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,687,train,M_Neutral_Sprint_Pose_Lean_L_out,11,True,47.675938,69.585762
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,688,train,M_Neutral_Sprint_Pose_Lean_R_hold,11,True,52.182983,83.952202
aim_offset_and_static_pose_shared_root,11,test,M_Neutral_AO_Crouch_X-135_Y0,689,train,M_Neutral_Sprint_Pose_Lean_R_into,11,True,48.056908,70.719666
aim_offset_and_static_pose_shared_root,12,train,M_Neutral_AO_Crouch_X-45_Y+90,20,test,M_Neutral_AO_Crouch_X0_Y0,11,True,10.043653,15.695884
aim_offset_and_static_pose_shared_root,12,train,M_Neutral_AO_Crouch_X-45_Y+90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,45.738838,59.985912
aim_offset_and_static_pose_shared_root,12,train,M_Neutral_AO_Crouch_X-45_Y+90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,45.94392,59.473263
aim_offset_and_static_pose_shared_root,13,train,M_Neutral_AO_Crouch_X-45_Y-90,20,test,M_Neutral_AO_Crouch_X0_Y0,11,True,11.339479,22.197399
aim_offset_and_static_pose_shared_root,13,train,M_Neutral_AO_Crouch_X-45_Y-90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,45.414085,62.527245
aim_offset_and_static_pose_shared_root,13,train,M_Neutral_AO_Crouch_X-45_Y-90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,45.491409,62.859642
aim_offset_and_static_pose_shared_root,14,train,M_Neutral_AO_Crouch_X-45_Y0,20,test,M_Neutral_AO_Crouch_X0_Y0,11,True,9.276677,16.458191
aim_offset_and_static_pose_shared_root,14,train,M_Neutral_AO_Crouch_X-45_Y0,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,45.269615,57.937241
aim_offset_and_static_pose_shared_root,14,train,M_Neutral_AO_Crouch_X-45_Y0,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,45.362728,58.032364
aim_offset_and_static_pose_shared_root,15,train,M_Neutral_AO_Crouch_X-90_Y+90,20,test,M_Neutral_AO_Crouch_X0_Y0,11,True,18.01314,30.952484
aim_offset_and_static_pose_shared_root,15,train,M_Neutral_AO_Crouch_X-90_Y+90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,48.245132,62.401848
aim_offset_and_static_pose_shared_root,15,train,M_Neutral_AO_Crouch_X-90_Y+90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,48.945007,62.361221
aim_offset_and_static_pose_shared_root,16,train,M_Neutral_AO_Crouch_X-90_Y-90,20,test,M_Neutral_AO_Crouch_X0_Y0,11,True,21.277573,40.791656
aim_offset_and_static_pose_shared_root,16,train,M_Neutral_AO_Crouch_X-90_Y-90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,46.006584,70.454056
aim_offset_and_static_pose_shared_root,16,train,M_Neutral_AO_Crouch_X-90_Y-90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,46.587585,71.866539
aim_offset_and_static_pose_shared_root,17,train,M_Neutral_AO_Crouch_X-90_Y0,20,test,M_Neutral_AO_Crouch_X0_Y0,11,True,18.021557,31.444756
aim_offset_and_static_pose_shared_root,17,train,M_Neutral_AO_Crouch_X-90_Y0,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,46.517826,62.810986
aim_offset_and_static_pose_shared_root,17,train,M_Neutral_AO_Crouch_X-90_Y0,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,47.129936,63.946747
aim_offset_and_static_pose_shared_root,18,train,M_Neutral_AO_Crouch_X0_Y+90,20,test,M_Neutral_AO_Crouch_X0_Y0,11,True,3.680707,14.950527
aim_offset_and_static_pose_shared_root,18,train,M_Neutral_AO_Crouch_X0_Y+90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,44.479641,57.905422
aim_offset_and_static_pose_shared_root,18,train,M_Neutral_AO_Crouch_X0_Y+90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,43.998833,56.814732
aim_offset_and_static_pose_shared_root,19,train,M_Neutral_AO_Crouch_X0_Y-90,20,test,M_Neutral_AO_Crouch_X0_Y0,11,True,1.896213,9.528247
aim_offset_and_static_pose_shared_root,19,train,M_Neutral_AO_Crouch_X0_Y-90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,45.813541,58.11673
aim_offset_and_static_pose_shared_root,19,train,M_Neutral_AO_Crouch_X0_Y-90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,45.31189,57.102116
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,21,train,M_Neutral_AO_Stand_X+135_Y+90,11,True,41.78722,52.501369
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,22,train,M_Neutral_AO_Stand_X+135_Y-90,11,True,41.786221,53.742744
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,23,train,M_Neutral_AO_Stand_X+135_Y0,11,True,41.765087,52.471203
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,24,train,M_Neutral_AO_Stand_X-135_Y+90,11,True,42.976482,54.441601
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,25,train,M_Neutral_AO_Stand_X-135_Y-90,11,True,43.317245,53.474861
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,26,train,M_Neutral_AO_Stand_X-135_Y0,11,True,43.15731,53.407753
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,683,train,M_Neutral_Run_Pose_F_hold,11,True,56.517872,79.822662
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,45.267281,58.376419
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,685,train,M_Neutral_Sprint_Pose_Lean_L_hold,11,True,49.068798,67.774384
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,686,train,M_Neutral_Sprint_Pose_Lean_L_into,11,True,45.071186,57.961117
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,687,train,M_Neutral_Sprint_Pose_Lean_L_out,11,True,46.180965,59.901749
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,688,train,M_Neutral_Sprint_Pose_Lean_R_hold,11,True,44.646526,55.749176
aim_offset_and_static_pose_shared_root,20,test,M_Neutral_AO_Crouch_X0_Y0,689,train,M_Neutral_Sprint_Pose_Lean_R_into,11,True,45.125126,59.179276
aim_offset_and_static_pose_shared_root,21,train,M_Neutral_AO_Stand_X+135_Y+90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,20.62125,37.264854
aim_offset_and_static_pose_shared_root,21,train,M_Neutral_AO_Stand_X+135_Y+90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,18.412533,33.909054
aim_offset_and_static_pose_shared_root,22,train,M_Neutral_AO_Stand_X+135_Y-90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,19.696985,36.116428
aim_offset_and_static_pose_shared_root,22,train,M_Neutral_AO_Stand_X+135_Y-90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,17.619081,32.559135
aim_offset_and_static_pose_shared_root,23,train,M_Neutral_AO_Stand_X+135_Y0,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,20.282419,36.674709
aim_offset_and_static_pose_shared_root,23,train,M_Neutral_AO_Stand_X+135_Y0,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,18.114706,33.199474
aim_offset_and_static_pose_shared_root,24,train,M_Neutral_AO_Stand_X-135_Y+90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,13.597133,29.528543
aim_offset_and_static_pose_shared_root,24,train,M_Neutral_AO_Stand_X-135_Y+90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,15.082665,27.887035
aim_offset_and_static_pose_shared_root,25,train,M_Neutral_AO_Stand_X-135_Y-90,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,12.266394,29.528404
aim_offset_and_static_pose_shared_root,25,train,M_Neutral_AO_Stand_X-135_Y-90,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,13.624953,27.886915
aim_offset_and_static_pose_shared_root,26,train,M_Neutral_AO_Stand_X-135_Y0,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,13.196347,29.528618
aim_offset_and_static_pose_shared_root,26,train,M_Neutral_AO_Stand_X-135_Y0,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,14.554632,27.887136
aim_offset_and_static_pose_shared_root,683,train,M_Neutral_Run_Pose_F_hold,684,validation,M_Neutral_Sprint_Pose_Lean_base,11,True,13.034449,22.474077
aim_offset_and_static_pose_shared_root,683,train,M_Neutral_Run_Pose_F_hold,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,14.077435,23.625549
aim_offset_and_static_pose_shared_root,684,validation,M_Neutral_Sprint_Pose_Lean_base,685,train,M_Neutral_Sprint_Pose_Lean_L_hold,11,True,14.658744,28.185892
aim_offset_and_static_pose_shared_root,684,validation,M_Neutral_Sprint_Pose_Lean_base,686,train,M_Neutral_Sprint_Pose_Lean_L_into,11,True,2.194719,4.03593
aim_offset_and_static_pose_shared_root,684,validation,M_Neutral_Sprint_Pose_Lean_base,687,train,M_Neutral_Sprint_Pose_Lean_L_out,11,True,4.518207,8.666683
aim_offset_and_static_pose_shared_root,684,validation,M_Neutral_Sprint_Pose_Lean_base,688,train,M_Neutral_Sprint_Pose_Lean_R_hold,11,True,14.662325,28.219404
aim_offset_and_static_pose_shared_root,684,validation,M_Neutral_Sprint_Pose_Lean_base,689,train,M_Neutral_Sprint_Pose_Lean_R_into,11,True,2.078305,3.501217
aim_offset_and_static_pose_shared_root,684,validation,M_Neutral_Sprint_Pose_Lean_base,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,4.519491,8.673418
aim_offset_and_static_pose_shared_root,685,train,M_Neutral_Sprint_Pose_Lean_L_hold,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,18.543024,36.772514
aim_offset_and_static_pose_shared_root,686,train,M_Neutral_Sprint_Pose_Lean_L_into,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,3.785591,5.960466
aim_offset_and_static_pose_shared_root,687,train,M_Neutral_Sprint_Pose_Lean_L_out,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,8.952591,16.964579
aim_offset_and_static_pose_shared_root,688,train,M_Neutral_Sprint_Pose_Lean_R_hold,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,10.885415,20.455227
aim_offset_and_static_pose_shared_root,689,train,M_Neutral_Sprint_Pose_Lean_R_into,690,test,M_Neutral_Sprint_Pose_Lean_R_out,11,True,4.72821,8.55114
stand_crouch_transition,226,train,M_Neutral_Transition_Crouch_to_Stand,430,test,M_Relaxed_Transition_Stand_to_Crouch,76,True,39.217812,64.832809
stand_crouch_transition,227,train,M_Neutral_Transition_Stand_to_Crouch,430,test,M_Relaxed_Transition_Stand_to_Crouch,76,True,1.082459,20.112074
stand_crouch_transition,429,train,M_Relaxed_Transition_Crouch_to_Stand,430,test,M_Relaxed_Transition_Stand_to_Crouch,76,True,40.572487,59.879894
relaxed_crouch_loop_left_variants,304,train,M_Relaxed_Crouch_Loop_LL,305,test,M_Relaxed_Crouch_Loop_LR,125,True,14.497763,50.407063
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,439,train,M_Neutral_Idle_turn_right,61,True,2.474993,28.318933
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,720,train,M_ragdoll_reach_back,61,True,35.901981,83.742836
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,721,train,M_ragdoll_reach_down,61,True,24.541315,69.423363
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,722,train,M_ragdoll_reach_forward,61,True,48.554344,93.5355
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,723,train,M_ragdoll_reach_left,61,True,43.818226,85.054214
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,724,train,M_ragdoll_reach_right,61,True,38.160362,79.539131
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,725,train,M_ragdoll_reach_up,61,True,60.458477,119.912804
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,726,train,M_ragdoll_reach_up_back,61,True,55.972252,115.105316
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,727,train,M_ragdoll_reach_up_left,61,True,50.549648,98.226509
idle_turn_and_ragdoll_reach_shared_root,438,test,M_Neutral_Idle_turn_left,728,train,M_ragdoll_reach_up_right,61,True,48.849949,105.390968
relaxed_idle_and_look_at_poi,466,train,M_Relaxed_Stand_Idle_Break_v12,680,test,LookAtPOI_test_relaxed_idle_loop,351,True,14.597641,39.850433
ragdoll_shove_direction_variants,490,train,M_relaxed_ragdoll_shove_stand_B_A,494,validation,M_relaxed_ragdoll_shove_stand_L_A,101,True,12.805894,74.208435
ragdoll_shove_direction_variants,492,train,M_relaxed_ragdoll_shove_stand_F_A,494,validation,M_relaxed_ragdoll_shove_stand_L_A,101,True,10.697545,54.477493
ragdoll_shove_direction_variants,494,validation,M_relaxed_ragdoll_shove_stand_L_A,496,train,M_relaxed_ragdoll_shove_stand_R_A,101,True,11.412519,64.701393
jump_backward_start_left_style_variants,547,train,M_Neutral_Jump_B_Start_Lfoot,619,test,M_Relaxed_Jump_B_Start_Lfoot,57,True,0.002138,0.006348
jump_backward_start_off_right_style_variants,548,train,M_Neutral_Jump_B_Start_Rfoot,618,test,M_Relaxed_Jump_B_Off_Rfoot,60,True,0.001905,0.007942
jump_backward_start_off_right_style_variants,618,test,M_Relaxed_Jump_B_Off_Rfoot,620,train,M_Relaxed_Jump_B_Start_Rfoot,60,False,0.0,0.0
jump_lateral_start_off_left_duplicate,660,train,M_Relaxed_Jump_LR_Off_Lfoot,661,validation,M_Relaxed_Jump_LR_Start_Lfoot,71,False,0.0,0.0
relaxed_walk_loop_and_look_at_poi,682,test,LookAtPOI_test_walk_loop,1590,train,M_Relaxed_Walk_Loop_F,124,True,0.001341,2.275097
relaxed_static_pose_variants,691,test,M_Relaxed_Run_Poses_Lean_F_B,692,train,M_Relaxed_Run_Poses_Lean_L_R,21,True,6.517132,33.589657
relaxed_static_pose_variants,691,test,M_Relaxed_Run_Poses_Lean_F_B,693,train,M_Relaxed_Stand_Poses_Head_Turn_L_R,21,True,19.910769,43.270828
relaxed_static_pose_variants,691,test,M_Relaxed_Run_Poses_Lean_F_B,694,train,M_Relaxed_Walk_Poses_Lean_F_B,21,True,15.330555,35.303944
relaxed_static_pose_variants,691,test,M_Relaxed_Run_Poses_Lean_F_B,695,train,M_Relaxed_Walk_Poses_Lean_L_R,21,True,16.30304,39.561008
relaxed_run_start_left_right,1096,test,M_Relaxed_Run_Start_F_Lfoot,1097,train,M_Relaxed_Run_Start_F_Rfoot,91,True,26.273863,122.642471
relaxed_slide_loop_variants,1145,train,M_Relaxed_Slide_FootOut_Loop,1157,validation,M_Relaxed_Slide_KneesOut_Loop,376,True,28.069891,115.135666
